Wavelength (μm),Flux (Center Region),Error (Center Region),Flux (Ring Region),Error (Ring Region)
4.898314316102629,3450.9467517240546,54.6288225142702,98.18193685272594,13.47144996087027
4.899101510011903,3405.0097358609423,58.21995897016579,91.03664322841314,13.773573039995314
4.899888703921177,3407.1860645435477,57.652281504295445,97.49659945641035,13.401020425201565
4.900675897830451,3446.538014729818,53.28445250175429,89.76187209141108,12.32186396305718
4.901463091739726,3452.6941483109085,51.56895976305586,96.94279517656491,12.405977337325876
4.902250285649,3457.558042549793,51.84434080861998,94.97568888723114,12.686163355805139
4.903037479558274,3462.472998348283,53.74026841351869,101.44240099118079,13.309342398381773
4.903824673467549,3464.3205528730227,56.92464243126683,102.55252630916642,13.762489373487993
4.904611867376822,3440.878696017795,57.49625206354553,87.42575595996998,13.473653447683064
4.905399061286096,3417.6889267909673,54.33821305191735,96.950141435788,13.467593704076128
4.9061862551953705,3437.5297086739247,52.107081684383864,87.48390141239872,12.443172984073692
4.906973449104645,3445.8366906436872,51.594168233355525,94.43326540346499,12.484271396652398
4.907760643013919,3485.098164122782,52.925652278609704,92.09592574319721,13.03022515553692
4.908547836923193,3458.186441303771,55.1850294310825,92.7770302383988,13.026135578993673
4.909335030832468,3475.3738414623117,59.145525518652654,102.18661753336589,12.993712546912565
4.910122224741742,3474.2908562554253,58.30292218279416,88.13022971447603,12.779506850356368
4.910909418651016,3448.294388005763,53.9232162869268,95.61079105330103,12.747486405609816
4.9116966125602906,3439.546452275029,51.18803913033998,89.84811580328294,12.898225568456132
4.912483806469565,3425.6923131118588,50.04358609523017,95.94100142113956,13.46856507749168
4.913271000378839,3431.5975695951483,51.260865667147456,100.97435854688104,13.636657916844412
4.914058194288113,3446.5554594816986,54.90395094450801,94.31060875786676,13.00298092358752
4.914845388197388,3446.509624716676,59.11196526726967,107.59868207389925,12.58341996490732
4.915632582106662,3454.453485182774,57.920190430202844,96.05640458471981,12.151739084063474
4.916419776015935,3466.4291882927037,53.990217016950346,102.24378015965591,12.483568828899642
4.91720696992521,3465.412582585841,50.699492252251076,99.62901372085383,13.26034291624572
4.917994163834484,3455.5230626235775,50.02328791158859,84.49167741375204,13.329699152389923
4.918781357743758,3450.502410511912,51.58175901734789,94.18518819926697,13.55585098711082
4.9195685516530325,3440.465402862172,56.34460655396079,87.02290720998505,12.831081676577066
4.920355745562307,3430.8374015902295,58.87279971767955,97.12313616717303,12.64045392627596
4.921142939471581,3441.3601771225162,55.80303581626771,87.87534916253738,12.391949908862086
4.921930133380855,3462.122903706115,52.26574558648277,96.06335496313778,12.96272691163672
4.92271732729013,3461.689130995009,49.79845845855823,109.39773126296055,13.376619249170309
4.923504521199404,3469.0944063163097,49.75523173299655,96.36167738172743,12.753616322070188
4.924291715108678,3481.9193883825233,53.70128988510863,108.45444818190586,12.913749523863375
4.9250789090179525,3481.438540611738,59.68600149929658,101.50907144428771,12.60592130742615
4.925866102927227,3463.7380649896318,59.51714523417751,101.20337954862619,13.01946979606358
4.926653296836501,3454.084481321735,53.3771554292945,94.55609844349048,13.59678111309636
4.927440490745775,3442.4390315303094,49.41151731421253,98.0945703011972,13.808238574742273
4.928227684655049,3441.655141948182,47.62087151880841,98.61880606192129,13.276543145195605
4.929014878564323,3451.1519556869694,49.926327683235705,90.4643236325111,12.85836399231708
4.929802072473597,3452.5048466435187,56.74056058236654,102.49163432180146,12.287565426672712
4.930589266382872,3471.3121055320457,61.552724357220804,94.1882182933666,12.374318152108083
4.931376460292146,3478.9498818479938,58.59832619161299,95.82580057779948,13.003619148721405
